"Age.dpc."	"Date"	"Strain"	"Weight"	"Litter"	"Weekday"	"indata"	"age"	"poids"	"portee"	"agerel"	"poidscor"	"agecor"	"agepreditsanscor"	"poidscor2"	"agecor2"	"dev"	"dev.inf"	"dev.sup"
"23"	13.5	"12/10/2014"	"FVB"	101	"FK"	4	TRUE	13.5	4.61512051684126	"FK"	-1.5	4.92499702321291	13.6057195616191	12.9355419292807	4.74836741458107	13.2237183111862	13.064719158483	12.5883719249528	13.4885106024811
"24"	13.5	"12/10/2014"	"FVB"	105	"FK"	4	TRUE	13.5	4.65396035015752	"FK"	-1.5	4.96383685652918	13.6897194357532	13.0195418034147	4.78720724789734	13.3077181853203	13.1485230685354	12.6777632638912	13.5705288235198
"25"	13.5	"12/10/2014"	"FVB"	106	"FK"	4	FALSE	13.5	4.66343909411207	"FK"	-1.5	4.97331560048372	13.7102193512046	13.0400417188661	4.79668599185188	13.3282181007717	13.1689849457331	12.6994496469439	13.5909585580245
"26"	13.5	"1/28/2015"	"FVB"	68	"FM"	4	FALSE	13.5	4.21950770517611	"FM"	-1.5	4.64260439168408	12.9949819894044	12.0799402557336	4.40143928037454	12.4734082012121	12.2533038001218	11.7174996818556	12.7034545056017
"27"	13.5	"1/28/2015"	"FVB"	90	"FM"	4	FALSE	13.5	4.49980967033027	"FM"	-1.5	4.92290635683824	13.6011980254194	12.6861562917487	4.68174124552869	13.0796242372271	12.8607443309211	12.3707279686209	13.2831748328661
"28"	13.5	"1/28/2015"	"FVB"	97	"FM"	4	FALSE	13.5	4.57471097850338	"FM"	-1.5	4.99780766501136	13.7631889487013	12.8481472150306	4.75664255370181	13.241615160509	13.0231248093457	12.543035835215	13.4395070107935
"29"	13.5	"2/10/2015"	"FVB"	74	"FN"	3	FALSE	13.5	4.30406509320417	"FN"	-1.5	4.73872046798553	13.202854619697	12.2628146232322	4.49096690436015	12.667031821712	12.4448711302172	11.9301260713154	12.8916558319375
"30"	13.5	"2/10/2015"	"FVB"	85	"FN"	3	FALSE	13.5	4.44265125649032	"FN"	-1.5	4.87730663127168	13.5025783640798	12.562538367615	4.6295530676463	12.9667555660949	12.7448317255023	12.2496095983141	13.1794557661851
"31"	13.5	"2/10/2015"	"FVB"	91	"FN"	3	FALSE	13.5	4.51085950651685	"FN"	-1.5	4.94551488129821	13.6500940439355	12.7100540474707	4.69776131767283	13.1142712459506	12.8920822573666	12.4056079369237	13.3207368737757
"32"	13.5	"4/29/2015"	"FVB"	120	"FT"	4	FALSE	13.5	4.78749174278205	"FT"	-1.5	4.77982000040857	13.2917416013272	13.3083334694877	4.78419289356145	13.3011989661787	13.3060152361869	12.8653794356953	13.7200087231658
"33"	13.5	"4/29/2015"	"FVB"	130	"FT"	4	FALSE	13.5	4.86753445045558	"FT"	-1.5	4.85986270808211	13.4648519572645	13.4814438254251	4.86423560123499	13.474309322116	13.4791000434832	13.0466160836984	13.8896909623533
"34"	13.5	"4/29/2015"	"FVB"	131	"FT"	4	FALSE	13.5	4.87519732320115	"FT"	-1.5	4.86752558082768	13.48142464286	13.4980165110206	4.87189847398056	13.4908820077116	13.4956057740417	13.0639164270987	13.9058923466052
"35"	13.5	"4/29/2015"	"FVB"	133	"FT"	4	FALSE	13.5	4.89034912822175	"FT"	-1.5	4.88267738584828	13.5141938286665	13.5307856968271	4.88705027900116	13.523651193518	13.5283240137918	13.0989335493022	13.9385651296843
"36"	13.5	"4/29/2015"	"FVB"	136	"FT"	4	FALSE	13.5	4.91265488573605	"FT"	-1.5	4.90498314336258	13.5624350455742	13.5790269137347	4.90935603651546	13.5718924104257	13.5767702596322	13.1494501066166	13.9862693153725
"37"	13.5	"4/29/2015"	"FVB"	139	"FT"	4	FALSE	13.5	4.93447393313069	"FT"	-1.5	4.92680219075722	13.6096236423931	13.6262155105536	4.9311750839101	13.6190810072446	13.6238254759281	13.1995001066217	14.0324241380085
"38"	13.5	"4/29/2015"	"FVB"	137	"FT"	4	FALSE	13.5	4.91998092582813	"FT"	-1.5	4.91230918345465	13.5782792548071	13.5948711229676	4.91668207660753	13.5877366196586	13.5925721963331	13.1659907617563	14.001136338811
"39"	13.5	"4/29/2015"	"FVB"	115	"FU"	4	FALSE	13.5	4.74493212836325	"FU"	-1.5	4.74665681863956	13.2200187627713	13.2162887321877	4.74567374518206	13.2178926453387	13.2132281340375	12.7579301488689	13.6210281915735
"40"	13.5	"4/29/2015"	"FVB"	128	"FU"	4	FALSE	13.5	4.85203026391962	"FU"	-1.5	4.85375495419593	13.451642565929	13.4479125353454	4.85277188073843	13.4495164484964	13.4447708455389	13.0049823993583	13.8487109967714
"41"	13.5	"4/29/2015"	"FVB"	129	"FU"	4	FALSE	13.5	4.85981240436167	"FU"	-1.5	4.86153709463798	13.46847319474	13.4647431641564	4.86055402118049	13.4663470773073	13.4615405696602	13.0226713979273	13.8650063449892
"42"	13.5	"4/29/2015"	"FVB"	133	"FU"	4	FALSE	13.5	4.89034912822175	"FU"	-1.5	4.89207381849806	13.5345157274106	13.5307856968271	4.89109074504057	13.532389609978	13.5275635643716	13.0923533908253	13.9296331034046
"43"	13.5	"4/29/2015"	"FVB"	134	"FU"	4	FALSE	13.5	4.89783979995091	"FU"	-1.5	4.89956449022722	13.5507159895823	13.5469859589988	4.89858141676972	13.5485898721497	13.5437107079431	13.1089823552163	13.9458662264164
"44"	13.5	"4/29/2015"	"FVB"	136	"FU"	4	TRUE	13.5	4.91265488573605	"FU"	-1.5	4.91437957601236	13.5827569443183	13.5790269137347	4.91339650255487	13.5806308268856	13.5756871032434	13.1425447884378	13.9774601464604
"45"	13.5	"4/29/2015"	"FVB"	143	"FU"	4	TRUE	13.5	4.96284463025991	"FU"	-1.5	4.96456932053622	13.6913035538903	13.6875735233067	4.96358624707872	13.6891774364576	13.6845941893638	13.2542435953418	14.0850605941512
"46"	13.5	"4/30/2015"	"FVB"	112	"FV"	5	TRUE	13.5	4.71849887129509	"FV"	-1.5	4.74455609483251	13.2154754751123	13.1591208692724	4.72970347741618	13.1833533497836	13.1703075012864	12.7212645206345	13.5760786505118
"47"	13.5	"4/30/2015"	"FVB"	117	"FV"	5	FALSE	13.5	4.76217393479776	"FV"	-1.5	4.78823115833517	13.3099326219066	13.2535780160667	4.77337854091885	13.2778104965779	13.2652870317059	12.8207776571346	13.6692905597512
"48"	13.5	"4/30/2015"	"FVB"	126	"FV"	5	TRUE	13.5	4.83628190695148	"FV"	-1.5	4.86233913048889	13.4702077776353	13.4138531717954	4.84748651307257	13.4380856523066	13.4262097286045	12.9890739269463	13.8262331647395
"49"	13.5	"4/30/2015"	"FVB"	127	"FV"	5	TRUE	13.5	4.84418708645859	"FV"	-1.5	4.87024430999601	13.4873045060944	13.4309499002545	4.85539169257968	13.4551823807656	13.4434665586406	13.0071461728198	13.8425871768968
"50"	13.5	"4/30/2015"	"FVB"	132	"FV"	5	TRUE	13.5	4.88280192258637	"FV"	-1.5	4.90885914612379	13.5708177732093	13.5144631673694	4.89400652870746	13.5386956478806	13.5269172172447	13.094051586303	13.9249712339264
"51"	13.5	"4/30/2015"	"FVB"	135	"FV"	5	TRUE	13.5	4.90527477843843	"FV"	-1.5	4.93133200197585	13.6194203778506	13.5630657720107	4.91647938455952	13.5872982525219	13.5754521107447	13.1437635274222	13.9733631479681
"52"	13.5	"4/30/2015"	"FVB"	137	"FV"	5	TRUE	13.5	4.91998092582813	"FV"	-1.5	4.94603814936554	13.6512257288075	13.5948711229676	4.93118553194921	13.6191036034788	13.6072939370347	13.176315773756	14.0051217094495
"53"	13.5	"4/30/2015"	"FVB"	138	"FV"	5	TRUE	13.5	4.92725368515721	"FV"	-1.5	4.95331090869462	13.6669547064083	13.6106001005684	4.93845829127829	13.6348325810796	13.6231601621254	13.1931572838691	14.0205643659204
"54"	13.5	"5/13/2015"	"FVB"	126	"FY"	4	FALSE	13.5	4.83628190695148	"FY"	-1.5	4.76508107216325	13.259865354398	13.4138531717954	4.80566554799254	13.3476384103145	13.3780660857452	12.9185945879169	13.7975497362704
"55"	13.5	"5/13/2015"	"FVB"	135	"FY"	4	FALSE	13.5	4.90527477843843	"FY"	-1.5	4.83407394365021	13.4090779546134	13.5630657720107	4.87465841947949	13.4968510105299	13.5273809498409	13.0759876569729	13.9439862694818
"56"	13.5	"5/13/2015"	"FVB"	136	"FY"	4	FALSE	13.5	4.91265488573605	"FY"	-1.5	4.84145405094783	13.4250390963373	13.5790269137347	4.88203852677712	13.5128121522538	13.543382764751	13.0929169543353	13.9595363634425
"57"	13.5	"5/13/2015"	"FVB"	139	"FY"	4	FALSE	13.5	4.93447393313069	"FY"	-1.5	4.86327309834247	13.4722276931562	13.6262155105536	4.90385757417175	13.5600007490727	13.5904744436515	13.142147083149	14.006277900419
"58"	13.5	"5/13/2015"	"FVB"	144	"FY"	4	FALSE	13.5	4.969813299576	"FY"	-1.5	4.89861246478778	13.5486570204711	13.7026448378684	4.93919694061706	13.6364300763876	13.6668189489166	13.2217747908585	14.0833229883938
"59"	13.5	"5/13/2015"	"FVB"	145	"FY"	4	FALSE	13.5	4.97673374242057	"FY"	-1.5	4.90553290763235	13.5636240344426	13.7176118518399	4.94611738346164	13.6513970903591	13.681794241924	13.2377812016598	14.0981466537422
"60"	13.5	"5/13/2015"	"FVB"	151	"FY"	4	FALSE	13.5	5.01727983681492	"FY"	-1.5	4.9460790020267	13.6513140818745	13.8053018992719	4.98666347785599	13.739087137791	13.7692664838499	13.3288988924904	14.1861526195486
"61"	13.5	"5/13/2015"	"FVB"	154	"FY"	4	FALSE	13.5	5.03695260241363	"FY"	-1.5	4.96575176762541	13.6938608616381	13.8478486790354	5.00633624345469	13.7816339175546	13.8116803840315	13.37311197237	14.2282722073331
"62"	14	"5/28/2015"	"FVB"	111	"FAB"	5	FALSE	14	4.70953020131233	"FAB"	-1	4.87309631080306	13.4934725992186	13.1397241034942	4.77986362839335	13.2918359566557	13.1993453763338	12.7299477783903	13.6278659799442
"63"	14	"5/28/2015"	"FVB"	122	"FAB"	5	FALSE	14	4.80402104473326	"FAB"	-1	4.96758715422398	13.6978302979127	13.3440818021883	4.87435447181427	13.4961936553498	13.4042885969627	12.9452943179755	13.826132799025
"64"	14	"5/28/2015"	"FVB"	131	"FAB"	5	FALSE	14	4.87519732320115	"FAB"	-1	5.03876343269188	13.851765006745	13.4980165110206	4.94553075028216	13.6501283641821	13.5582810742321	13.1084544060713	13.9774355444871
"65"	14	"5/28/2015"	"FVB"	132	"FAB"	5	FALSE	14	4.88280192258637	"FAB"	-1	5.0463680320771	13.8682116630938	13.5144631673694	4.95313534966738	13.6665750205309	13.5747923311647	13.1260051595083	13.9929857059423
"66"	14	"5/28/2015"	"FVB"	139	"FAB"	5	FALSE	14	4.93447393313069	"FAB"	-1	5.09804004262142	13.979964006278	13.6262155105536	5.0048073602117	13.7783273637151	13.6869491919134	13.2431503191497	14.104714274563
"67"	14	"5/28/2015"	"FVB"	148	"FAB"	5	FALSE	14	4.99721227376411	"FAB"	-1	5.16077838325484	14.1156497769576	13.7619012812332	5.06754570084513	13.9140131343947	13.8227647726979	13.3840440836702	14.2408255219018
"68"	14	"5/28/2015"	"FVB"	150	"FAB"	5	FALSE	14	5.01063529409626	"FAB"	-1	5.17420140358698	14.1446800770935	13.7909315813691	5.08096872117727	13.9430434345306	13.8519634436907	13.4140679001785	14.2696061085965
"69"	14	"5/28/2015"	"FVB"	154	"FAB"	5	FALSE	14	5.03695260241363	"FAB"	-1	5.20051871190436	14.2015971747598	13.8478486790354	5.10728602949464	13.9999605321969	13.9092520063063	13.4731567492638	14.3273162303916
"70"	14	"5/28/2015"	"FVB"	155	"FAB"	5	FALSE	14	5.04342511691925	"FAB"	-1	5.20699122640997	14.2155954429649	13.8618469472405	5.11375854400026	14.013958800402	13.9232685733984	13.4873739401843	14.3412691997414
"71"	14	"5/28/2015"	"FVB"	167	"FAB"	5	FALSE	14	5.11799381241676	"FAB"	-1	5.28155992190748	14.3768670165354	14.023118520811	5.18832723949777	14.1752303739725	14.084614150671	13.6545985964279	14.5028163168691
"72"	14	"02/04/16"	"FVB"	236	"FAM"	7	FALSE	14	5.46383180502561	"FAM"	-1	5.05625846413788	13.8896019466584	14.7710709544211	5.28857526844388	14.3920392810832	14.5915217655013	14.1944968559348	14.9962966340761
"73"	14	"02/04/16"	"FVB"	251	"FAM"	7	FALSE	14	5.52545293913178	"FAM"	-1	5.11787959824405	14.0228715069772	14.90434051474	5.35019640255006	14.525308841402	14.7250564618953	14.3282982793132	15.1313807673041
"74"	14	"02/04/16"	"FVB"	261	"FAM"	7	FALSE	14	5.56452040732269	"FAM"	-1	5.15694706643496	14.1073636927199	14.9888327004826	5.38926387074097	14.6098010271446	14.8093209509357	14.413421196614	15.2177036094014
"75"	14	"02/04/16"	"FVB"	262	"FAM"	7	FALSE	14	5.5683445037611	"FAM"	-1	5.16077116287336	14.1156341612589	14.9971031690216	5.39308796717937	14.6180714956836	14.8176088841082	14.4217571221801	15.2260165642561
"76"	14	"03/09/16"	"FVB"	129	"FAP"	7	FALSE	14	4.85981240436167	"FAP"	-1	4.9426614901858	13.6439229439634	13.4647431641564	4.89543751126605	13.5417904694734	13.5103554346415	13.0855795322122	13.9111378583043
"77"	14	"03/09/16"	"FVB"	144	"FAP"	7	FALSE	14	4.969813299576	"FAP"	-1	5.05266238540013	13.8818246176754	13.7026448378684	5.00543840648038	13.7796921431854	13.7479570619461	13.3361322733401	14.1456062233397
"78"	14	"03/09/16"	"FVB"	146	"FAP"	7	FALSE	14	4.98360662170834	"FAP"	-1	5.06645570753246	13.9116557787304	13.7324759989234	5.01923172861271	13.8095233042404	13.777684483113	13.3675087873542	14.1744306903786
"79"	14	"03/09/16"	"FVB"	147	"FAP"	7	FALSE	14	4.99043258677874	"FAP"	-1	5.07328167260286	13.9264184632684	13.7472386834614	5.02605769368311	13.8242859887784	13.7925990329741	13.3829772495069	14.1893763967074
"80"	14	"03/09/16"	"FVB"	151	"FAP"	7	FALSE	14	5.01727983681492	"FAP"	-1	5.10012892263905	13.9844816790788	13.8053018992719	5.0529049437193	13.8823492045889	13.8510279534688	13.4426462771968	14.2467653753972
"81"	14	"03/09/16"	"FVB"	160	"FAP"	7	FALSE	14	5.07517381523383	"FAP"	-1	5.15802290105796	14.1096904270337	13.9305106472268	5.1107989221382	14.0075579525438	13.9761981368054	13.5724771289895	14.3709415612079
"82"	14	"03/09/16"	"FVB"	162	"FAP"	7	FALSE	14	5.08759633523238	"FAP"	-1	5.17044542105651	14.1365569201983	13.9573771403914	5.12322144213676	14.0344244457084	14.003049168722	13.6008324155922	14.398056959622
"83"	14	"03/09/16"	"FVB"	163	"FAP"	7	FALSE	14	5.09375020080676	"FAP"	-1	5.17659928663089	14.1498660384295	13.9706862586226	5.12937530771114	14.0477335639396	14.0162925623676	13.6150130136736	14.4111306913197
"84"	14	"03/09/16"	"FVB"	169	"FAP"	7	FALSE	14	5.12989871492307	"FAP"	-1	5.2127478007472	14.22804532955	14.048865549743	5.16552382182745	14.12591285506	14.0944449688256	13.696266693451	14.4894994926853
"85"	14	"03/10/16"	"FVB"	145	"FAQ"	2	FALSE	14	4.97673374242057	"FAQ"	-1	5.00410179767956	13.7768014260672	13.7176118518399	4.98850200618194	13.7430633687577	13.7386823174575	13.3013650932152	14.1300851262442
"86"	14	"03/10/16"	"FVB"	150	"FAQ"	2	FALSE	14	5.01063529409626	"FAQ"	-1	5.03800334935524	13.8501211555964	13.7909315813691	5.02240355785762	13.8163830982868	13.8119004988867	13.3799636100525	14.2040232189377
"87"	14	"03/10/16"	"FVB"	155	"FAQ"	2	FALSE	14	5.04342511691925	"FAQ"	-1	5.07079317217823	13.9210365214678	13.8618469472405	5.05519338068061	13.8872984641583	13.8826520210325	13.454538808855	14.2734564610791
"88"	14	"03/10/16"	"FVB"	159	"FAQ"	2	FALSE	14	5.06890420222023	"FAQ"	-1	5.09627225747922	13.9761407733554	13.9169511991282	5.0806724659816	13.9424027160459	13.9377670248987	13.5123822995699	14.3278732533109
"89"	14	"03/10/16"	"FVB"	163	"FAQ"	2	FALSE	14	5.09375020080676	"FAQ"	-1	5.12111825606575	14.0298758328499	13.9706862586226	5.10551846456813	13.9961377755403	13.9919133076152	13.568345845977	14.38104025327
"90"	14	"03/10/16"	"FVB"	167	"FAQ"	2	FALSE	14	5.11799381241676	"FAQ"	-1	5.14536186767574	14.0823080950383	14.023118520811	5.12976207617812	14.0485700377288	14.044387933984	13.6232977599152	14.4334428143731
"91"	14	"03/10/16"	"FVB"	174	"FAQ"	2	FALSE	14	5.15905529921453	"FAQ"	-1	5.18642335447351	14.1711127944479	14.1119232202206	5.17082356297589	14.1373747371383	14.1333580631871	13.7164147176671	14.5230681790043
"92"	14	"03/10/16"	"FVB"	175	"FAQ"	2	FALSE	14	5.16478597392351	"FAQ"	-1	5.1921540291825	14.1835066672624	14.1243170930351	5.17655423768488	14.1497686099528	14.1456790370219	13.7295347822744	14.5353118820675
"93"	14	"5/6/2014"	"FVB"	171	"FB"	3	FALSE	14	5.14166355650266	"FB"	-1	5.12243915671638	14.0327325775607	14.0743096654231	5.13339706459456	14.0564315176423	14.0765095084991	13.662475467377	14.4804418968186
"94"	14	"5/6/2014"	"FVB"	175	"FB"	3	FALSE	14	5.16478597392351	"FB"	-1	5.14556157413724	14.0827400051727	14.1243170930351	5.15651948201542	14.1064389452543	14.1268039083035	13.7143898649318	14.5305686475572
"95"	14	"5/6/2014"	"FVB"	177	"FB"	3	FALSE	14	5.17614973257383	"FB"	-1	5.15692533278755	14.1073166888197	14.1488937766821	5.16788324066573	14.1310156289013	14.1513488102873	13.7400185537529	14.5550833898973
"96"	14	"5/6/2014"	"FVB"	178	"FB"	3	FALSE	14	5.18178355029209	"FB"	-1	5.16255915050581	14.1195010866099	14.1610781744722	5.17351705838399	14.1432000266914	14.1632875070772	13.7525173439682	14.567275757898
"97"	14	"5/6/2014"	"FVB"	178	"FB"	3	FALSE	14	5.18178355029209	"FB"	-1	5.16255915050581	14.1195010866099	14.1610781744722	5.17351705838399	14.1432000266914	14.1632875070772	13.7525173439682	14.567275757898
"98"	14	"5/6/2014"	"FVB"	163	"FB"	3	FALSE	14	5.09375020080676	"FB"	-1	5.07452580102049	13.9291091707602	13.9706862586226	5.08548370889866	13.9528081108418	13.9727216607836	13.5546640448057	14.3770133441967
"99"	14	"5/6/2014"	"FVB"	163	"FB"	3	FALSE	14	5.09375020080676	"FB"	-1	5.07452580102049	13.9291091707602	13.9706862586226	5.08548370889866	13.9528081108418	13.9727216607836	13.5546640448057	14.3770133441967
"100"	14	"5/6/2014"	"FVB"	165	"FB"	3	TRUE	14	5.10594547390058	"FB"	-1	5.0867210741143	13.9554841913884	13.9970612792507	5.09767898199248	13.9791831314699	13.998817804723	13.5823618178414	14.4033685455731
"101"	14	"5/6/2014"	"FVB"	167	"FB"	3	FALSE	14	5.11799381241676	"FB"	-1	5.09876941263048	13.9815414329487	14.023118520811	5.10972732050866	14.0052403730302	14.0250526857949	13.6093012513721	14.4296262299341
"102"	14	"5/6/2014"	"FVB"	150	"FB"	3	FALSE	14	5.01063529409626	"FB"	-1	4.99141089430998	13.7493544935067	13.7909315813691	5.00236880218816	13.7730534335883	13.7930280131467	13.3652934868859	14.197277501635
"103"	14	"12/8/2014"	"FVB"	130	"FJ"	2	TRUE	14	4.86753445045558	"FJ"	-1	5.00520558202987	13.7791886079519	13.4814438254251	4.92673303703253	13.6094740819116	13.5428571466073	13.098090139261	13.9523929174654
"104"	14	"12/8/2014"	"FVB"	133	"FJ"	2	FALSE	14	4.89034912822175	"FJ"	-1	5.02802025979604	13.8285304793539	13.5307856968271	4.9495477147987	13.6588159533136	13.5923165156402	13.149341154294	14.0013135130129
"105"	14	"12/8/2014"	"FVB"	141	"FJ"	2	TRUE	14	4.94875989037817	"FJ"	-1	5.08643102195246	13.9548568883593	13.6571121058325	5.00795847695511	13.785142362319	13.7184025311469	13.2804246756952	14.125082665199
"106"	14	"12/8/2014"	"FVB"	148	"FJ"	2	TRUE	14	4.99721227376411	"FJ"	-1	5.1348834053384	14.0596460637601	13.7619012812332	5.05641086034106	13.8899315377198	13.8237322917641	13.3895491400623	14.2282076768034
"107"	14	"12/8/2014"	"FVB"	152	"FJ"	2	TRUE	14	5.02388052084628	"FJ"	-1	5.16155165242056	14.1173221454269	13.8195773629001	5.08307910742322	13.9476076193866	13.8817051780269	13.4498318684746	14.2853521332405
"108"	14	"12/8/2014"	"FVB"	159	"FJ"	2	TRUE	14	5.06890420222023	"FJ"	-1	5.20657533379452	14.214695981655	13.9169511991282	5.12810278879718	14.0449814556147	13.9793858024861	13.5509893119666	14.3806031538824
"109"	14.5	"10/7/2015"	"FVB"	262	"FAE"	4	FALSE	14.5	5.5683445037611	"FAE"	-0.5	5.19183297191019	14.1828123087093	14.9971031690216	5.40644454506521	14.6469580990873	14.8327099500004	14.4216733031639	15.2530371132925
"110"	14.5	"10/7/2015"	"FVB"	287	"FAE"	4	FALSE	14.5	5.65948221575962	"FAE"	-0.5	5.28297068390872	14.3799181066256	15.194208966938	5.49758225706373	14.8440638970037	15.0300564065734	14.6192394614424	15.4552610048311
"111"	14.5	"10/7/2015"	"FVB"	288	"FAE"	4	FALSE	14.5	5.66296048013595	"FAE"	-0.5	5.28644894828504	14.3874406355571	15.2017314958695	5.50106052144006	14.8515864259352	15.0376141577532	14.6264876913828	15.4634659094776
"112"	14.5	"10/7/2015"	"FVB"	315	"FAE"	4	FALSE	14.5	5.75257263882563	"FAE"	-0.5	5.37606110697473	14.5812470813655	15.3955379416778	5.59067268012975	15.0453928717435	15.231108648992	14.8185734854485	15.6627803336726
"113"	14.5	"10/7/2015"	"FVB"	316	"FAE"	4	FALSE	14.5	5.75574221358691	"FAE"	-0.5	5.37923068173601	14.588101999584	15.4023928598964	5.59384225489102	15.0522477899621	15.2379866878197	14.8254618820971	15.6700142364779
"114"	14.5	"10/7/2015"	"FVB"	323	"FAE"	4	FALSE	14.5	5.77765232322266	"FAE"	-0.5	5.40114079137175	14.6354875389781	15.4497783992904	5.61575236452677	15.0996333293561	15.2855854416893	14.8725029815837	15.7192688892402
