"","ID","Strain.x","Age","Weight.x","Clutch","shh_R2_spot","shh_M1_spot","shh_M2_spot","cap_transition","M1_spot_split_LR","shboob","Total_state","stateord","Symmetry","groupwt","nid","Age.dpc.","Date","Strain.y","Weight.y","Litter","Weekday","indata","age","poids","portee","agerel","poidscor","agecor","agepreditsanscor","poidscor2","agecor2","dev01","dev.inf","dev.sup","sd","dev05","dev15","ident"
"45","shh_13.5_11_135_DZ","DUHi",13.5,135,"DZ",2,0,0,0,0,1,"2_0_0_1","143_2_0_0_1","-",143,"135DZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","shh_15.5_07_290_V","DUHi",15.5,290,"DV",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","Y",331,"290DV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","shh_14.0_25_122_DAA","DUHi",14,122,"DAA",0,0,0,0,0,0,"0_0_0_0","097_0_0_0_0","y",97,"122DAA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","shh_13.5_01_101-104_B","DUHi",13.5,102.5,"DB",0,0,0,0,0,0,"0_0_0_0","097_0_0_0_0","y",97,"102.5DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","shh_14.0_15_139_DR","DUHi",14,139,"DR",2,0,0,0,0,1,"2_0_0_1","143_2_0_0_1","-",143,"139DR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","shh_14.5_21_186_DAD","DUHi",14.5,186,"DAD",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","Y",168,"186DAD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","shh_14.0_09_140_F","DUHi",14,140,"DF",2,0,0,0,0,1,"2_0_0_1","143_2_0_0_1","-",143,"140DF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","shh_14.0_07_130_FJ","FVB",14,130,"FJ",2,0,0,0,0,1,"2_0_0_1","143_2_0_0_1","Y",143,"130FJ",14,"12/8/2014","FVB",130,"FJ",2,TRUE,14,4.86753445045558,"FJ",-1,5.00520558202987,13.7791886079519,13.4814438254251,4.92673303703253,13.6094740819116,13.5428571466073,13.098090139261,13.9523929174654,"001",13.4896868208095,13.744934375905,103
"53","shh_14.0_20_142_DU","DUHi",14,142,"DU",2,0,0,0,0,1,"2_0_0_1","143_2_0_0_1","-",143,"142DU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","shh_13.5_07_136_I","FVB",13.5,136,"FI",2,0,0,0,0,1,"2_0_0_1","143_2_0_0_1","-",143,"136FI",13.5,"10/17/2014","FVB",136,"FI",6,TRUE,13.5,4.91265488573605,"FI",-1.5,5.08022497477829,13.9414349156836,13.5790269137347,4.98471002402422,13.7348623545727,13.6548234531547,13.223786318721,14.0594136456054,"001",13.5927697975165,13.9040534484063,378
"55","shh_14.0_08_141_FJ","FVB",14,141,"FJ",2,0,0,0,0,1,"2_0_0_1","143_2_0_0_1","Y",143,"141FJ",14,"12/8/2014","FVB",141,"FJ",2,TRUE,14,4.94875989037817,"FJ",-1,5.08643102195246,13.9548568883593,13.6571121058325,5.00795847695511,13.785142362319,13.7184025311469,13.2804246756952,14.125082665199,"001",13.6650459810169,13.9203451526648,105
"56","shh_14.0_13_152_FJ","FVB",14,152,"FJ",2,0,0,0,0,1,"2_0_0_1","143_2_0_0_1","y",143,"152FJ",14,"12/8/2014","FVB",152,"FJ",2,TRUE,14,5.02388052084628,"FJ",-1,5.16155165242056,14.1173221454269,13.8195773629001,5.08307910742322,13.9476076193866,13.8817051780269,13.4498318684746,14.2853521332405,"001",13.8271764491576,14.0825321508316,107
"57","shh_14.0_06_171-178_B`","FVB",14,174.5,"FB",2,0,0,0,0,1,"2_0_0_1","143_2_0_0_1","y",143,"174.5FB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","shh_14.5_11_163_FR","FVB",14.5,163,"FR",0,0,0,0,0,1,"0_0_0_1","168_0_0_0_1","y",168,"163FR",14.5,"3/4/2015","FVB",163,"FR",4,TRUE,14.5,5.09375020080676,"FR",-0.5,5.23022370437094,14.2658409012462,13.9706862586226,5.15243380733936,14.0976027549507,14.0264470781724,13.6034040314859,14.4315577950722,"001",13.9813875308202,14.233724207529,183
"59","shh_14.5_04_144_E","DUHi",14.5,144,"DE",0,0,0,0,0,1,"0_0_0_1","168_0_0_0_1","-",168,"144DE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","shh_14.0_17_161_DR","DUHi",14,161,"DR",0,0,0,0,0,1,"0_0_0_1","168_0_0_0_1","Y",168,"161DR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","shh_14.0_01_163-167_B","FVB",14,165,"FB",0,0,0,0,0,1,"0_0_0_1","168_0_0_0_1","y",168,"165FB",14,"5/6/2014","FVB",165,"FB",3,TRUE,14,5.10594547390058,"FB",-1,5.0867210741143,13.9554841913884,13.9970612792507,5.09767898199248,13.9791831314699,13.998817804723,13.5823618178414,14.4033685455731,"001",13.9922980742168,13.9567319969983,100
"62","shh_14.5_14_163_DH","DUHi",14.5,163,"DH",0,0,0,0,0,1,"0_0_0_1","168_0_0_0_1","y",168,"163DH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","shh_14.5_16_187_P","DUHi",14.5,187,"DP",0,0,0,0,0,1,"0_0_0_1","168_0_0_0_1","-",168,"187DP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","shh_14.0_02_171-178_B","FVB",14,174.5,"FB",0,0,0,0,0,1,"0_0_0_1","168_0_0_0_1","y",168,"174.5FB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","shh_16.5_01_246_W","DUHi",16.5,246,"DW",0,2,0,1,0,1,"0_2_1_1","235_0_2_1_1","-",235,"246DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","shh_13.5_03_123-130_B","DUHi",13.5,126.5,"DB",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","-",120,"126.5DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","shh_14.0_02_128_D","DUHi",14,128,"DD",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","Y",168,"128DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","shh_13.5_02_154-165_B","DUHi",13.5,160,"DB",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","-",168,"160DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","shh_14.0_31_237_DG","DUHi",14,237,"DG",0,2,0,1,0,1,"0_2_1_1","235_0_2_1_1","-",235,"237DG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","shh_16.5_02_271_W","DUHi",16.5,271,"DW",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","Y",331,"271DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","shh_15.0_04_217-218_J","DUHi",15,217.5,"DJ",1,1,0,1,0,1,"1_1_1_1","216_1_1_1_1","y",216,"217.5DJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","shh_14.5_14_190_FZ","FVB",14.5,190,"FZ",0,1,0,1,0,1,"0_1_1_1","211_0_1_1_1","y",211,"190FZ",14.5,"5/13/2015","FVB",190,"FZ",4,TRUE,14.5,5.24702407216049,"FZ",-0.5,5.26720397750823,14.3458190583016,14.3021754747814,5.25570143146001,14.3209422156951,14.3218846954781,13.9042938507268,14.7159806278167,"001",14.2975328997616,14.3399669796852,208
"73","shh_14.5_28_223_DAF","DUHi",14.5,223,"DAF",0,1,0,1,0,1,"0_1_1_1","211_0_1_1_1","-",211,"223DAF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","shh_14.5_14_211-216_H","DUHi",14.5,213.5,"DH",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","-",168,"213.5DH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","shh_14.0_11_195_FP","FVB",14,195,"FP",0,1,0,1,0,1,"0_1_1_1","211_0_1_1_1","y",211,"195FP",14.5,"2/25/2015","FVB",195,"FP",4,TRUE,14.5,5.27299955856375,"FP",-0.5,5.29494297558144,14.405810879785,14.3583533056871,5.28243522788136,14.3787600625492,14.3723431478372,13.9605169589499,14.7761698704198,"001",14.3539350766361,14.3976698500943,161
"76","shh_14.5_30_189_FQ","FVB",14.5,189,"FQ",0,1,0,1,0,1,"0_1_1_1","211_0_1_1_1","y",211,"189FQ",14.5,"2/26/2015","FVB",189,"FQ",5,TRUE,14.5,5.24174701505964,"FQ",-0.5,5.36969651564379,14.5674822212962,14.2907626520574,5.29676530031083,14.4097520668301,14.3456807041504,13.9378048826932,14.7388601407483,"001",14.3000490033863,14.5280813676853,178
"77","shh_14.5_17_325_FW","FVB",14.5,325,"FW",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","Y",331,"325FW",14.5,"5/12/2015","FVB",325,"FW",3,TRUE,14.5,5.78382518232974,"FW",-0.5,5.34728615958633,14.5190147865161,15.4631285953074,5.59611340255007,15.0571596575272,15.2751685646648,14.8809429881185,15.7037546020529,"001",15.4092738657554,14.6391327880481,201
"78","shh_14.0_14_125_DU","DUHi",14,125,"DU",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","Y",120,"125DU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","shh_14.0_19_139_DF","DUHi",14,139,"DF",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","Y",120,"139DF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","shh_15.5_02_426_N","DUHi",15.5,426,"DN",0,2,0,2,2,1,"0_2_2_1","331_0_2_2_1","y",331,"426DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","shh_14.5_11_196-199_H","DUHi",14.5,197.5,"DH",0,0,0,0,0,1,"0_0_0_1","168_0_0_0_1","-",168,"197.5DH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","shh_14.0_12_91_DU","DUHi",14,91,"DU",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","Y",120,"91DU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","shh_14.0_03_166_E","DUHi",14,166,"DE",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","-",168,"166DE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","shh_14.0_06_169_R","DUHi",14,169,"DR",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","-",168,"169DR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","shh_13.5_10_110_DZ","DUHi",13.5,110,"DZ",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","Y",120,"110DZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","shh_13.5_17_154-165_DB","DUHi",13.5,159.5,"DB",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","-",168,"159.5DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","shh_14.0_30_149_DR","DUHi",14,149,"DR",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","y",168,"149DR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","shh_14.0_09_148_FJ","FVB",14,148,"FJ",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","Y",168,"148FJ",14,"12/8/2014","FVB",148,"FJ",2,TRUE,14,4.99721227376411,"FJ",-1,5.1348834053384,14.0596460637601,13.7619012812332,5.05641086034106,13.8899315377198,13.8237322917641,13.3895491400623,14.2282076768034,"001",13.7696131212577,14.0247459147053,106
"89","shh_14.5_07_193_FL","FVB",14.5,193,"FL",0,1,0,1,0,1,"0_1_1_1","211_0_1_1_1","Y",211,"193FL",14.5,"12/11/2014","FVB",193,"FL",5,TRUE,14.5,5.26269018890489,"FL",-0.5,5.2672214886105,14.3458569299983,14.3360569753529,5.2646386477783,14.3402709558504,14.345341780351,13.9293060815703,14.737900457423,"001",14.3312930487387,14.3467409872002,148
"90","shh_14.5_08_221_FL","FVB",14.5,221,"FL",0,2,0,1,0,1,"0_2_1_1","235_0_2_1_1","Y",235,"221FL",14.5,"12/11/2014","FVB",221,"FL",5,TRUE,14.5,5.39816270151775,"FL",-0.5,5.40269400122337,14.6388467045794,14.629046749934,5.40011116039117,14.6332607304315,14.638639396884,14.2278381783004,15.0343839176771,"001",14.6242325644258,14.6397977066538,151
"91","shh_14.5_23_217_DAD","DUHi",14.5,217,"DAD",1,1,0,1,0,1,"1_1_1_1","216_1_1_1_1","Y",216,"217DAD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","shh_14.5_03_255-256_G","DUHi",14.5,255.5,"DG",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"255.5DG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","shh_14.5_36_214_FZ","FVB",14.5,214,"FZ",0,2,0,1,0,1,"0_2_1_1","235_0_2_1_1","y",235,"214FZ",14.5,"5/13/2015","FVB",214,"FZ",4,TRUE,14.5,5.36597601502185,"FZ",-0.5,5.38615592036959,14.6030793855278,14.5594358020076,5.37465337432138,14.5782025429213,14.5796292109399,14.1652704923887,14.9751417456447,"001",14.5542217624477,14.5965771220403,214
"94","shh_14.5_19_331_DP","DUHi",14.5,331,"DP",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","Y",331,"331DP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","shh_13.5_13_107_DZ","DUHi",13.5,107,"DZ",0,0,0,0,0,0,"0_0_0_0","097_0_0_0_0","-",97,"107DZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","shh_15.5_06_244_V","DUHi",15.5,244,"DV",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","y",331,"244DV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","shh_14.5_35_212_FZ","FVB",14.5,212,"FZ",0,1,0,1,0,1,"0_1_1_1","211_0_1_1_1","y",211,"212FZ",14.5,"5/13/2015","FVB",212,"FZ",4,TRUE,14.5,5.35658627467201,"FZ",-0.5,5.37676618001975,14.5827719603873,14.5391283768672,5.36526363397154,14.5578951177809,14.5592769755944,14.14504316889,14.954709557299,"001",14.533930250893,14.5762692247031,213
"98","shh_13.5_14_112_DZ","DUHi",13.5,112,"DZ",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","y",120,"112DZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","shh_13.5_07_113_Q","DUHi",13.5,113,"DQ",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","Y",120,"113DQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","shh_14.0_03_163-167_B","FVB",14,165,"FB",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","y",168,"165FB",14,"5/6/2014","FVB",165,"FB",3,TRUE,14,5.10594547390058,"FB",-1,5.0867210741143,13.9554841913884,13.9970612792507,5.09767898199248,13.9791831314699,13.998817804723,13.5823618178414,14.4033685455731,"001",13.9922980742168,13.9567319969983,100
"101","shh_14.0_05_171-178_B","FVB",14,174.5,"FB",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","y",168,"174.5FB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","shh_13.5_21_136_FU","FVB",13.5,136,"FU",1,0,0,0,0,1,"1_0_0_1","168_1_0_0_1","-",168,"136FU",13.5,"4/29/2015","FVB",136,"FU",4,TRUE,13.5,4.91265488573605,"FU",-1.5,4.91437957601236,13.5827569443183,13.5790269137347,4.91339650255487,13.5806308268856,13.5756871032434,13.1425447884378,13.9774601464604,"001",13.5739089881523,13.5789316291366,44
"103","shh_14.5_05_199-207_C","FVB",14.5,203,"FC",0,2,0,1,0,1,"0_2_1_1","235_0_2_1_1","-",235,"203FC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","shh_14.5_25_236_DAF","DUHi",14.5,236,"DAF",0,1,0,1,0,1,"0_1_1_1","211_0_1_1_1","-",211,"236DAF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","shh_14.5_04_199-207_C","FVB",14.5,203,"FC",0,2,0,1,0,1,"0_2_1_1","235_0_2_1_1","y",235,"203FC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","shh_14.0_13_113_DU","DUHi",14,113,"DU",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","Y",120,"113DU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","shh_13.5_04_111-117_B","DUHi",13.5,114,"DB",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","-",120,"114DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","shh_14.0_28_100_D-","DUHi",14,100,"D-",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","y",120,"100D-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","shh_14.5_20_343_DP","DUHi",14.5,343,"DP",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","y",331,"343DP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","shh_13.5_12_108_FK","FVB",13.5,108,"FK",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","y",120,"108FK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","shh_15.0_05_256_D","FVB",15,256,"FD",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","y",331,"256FD",15,"7/24/2014","FVB",256,"FD",5,TRUE,15,5.54517744447956,"FD",0,5.50593111588365,14.8621201817546,14.9469991933465,5.52830152318332,14.910501218362,14.9335710539563,14.5313503011266,15.3255567685555,"001",14.9339637442606,14.8694257438098,263
"112","shh_16.0_06_404_F","FVB",16,404,"FF",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","y",331,"404FF",16,"7/31/2014","FVB",404,"FF",5,TRUE,16,6.00141487796115,"FF",1,6.06316499557401,16.0672637614416,15.9337152452828,6.02796742853468,15.9911411072311,15.9650048310959,15.558440669942,16.3852334280713,"001",15.9324889856732,16.0488486550362,316
"113","shh_14.5_09_246_FL","FVB",14.5,246,"FL",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","Y",331,"246FL",14.5,"12/11/2014","FVB",246,"FL",5,TRUE,14.5,5.50533153593236,"FL",-0.5,5.50986283563798,14.8706234099174,14.860823455272,5.50727999480578,14.8650374357695,14.8708370797207,14.4614521332709,15.2688674505415,"001",14.8557139536992,14.8707335373545,153
"114","shh_15.0_14_203_DAB","DUHi",15,203,"DAB",0,1,0,1,0,1,"0_1_1_1","211_0_1_1_1","-",211,"203DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","shh_15.0_10_242_DK","DUHi",15,242,"DK",0,2,0,1,1,1,"0_2_1_1","235_0_2_1_1","Y",235,"242DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","shh_16.0_02_402_E","FVB",16,402,"FE",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"402FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","shh_14.5_28_184_FQ","FVB",14.5,184,"FQ",0,1,0,1,0,1,"0_1_1_1","211_0_1_1_1","-",211,"184FQ",14.5,"2/26/2015","FVB",184,"FQ",5,TRUE,14.5,5.21493575760899,"FQ",-0.5,5.34288525819314,14.5094968475462,14.2327772783074,5.26995404286017,14.3517666930801,14.2878949941275,13.8781188599984,14.6803275895263,"001",14.2419641438043,14.4699788318933,175
"118","shh_15.5_12_355_DV","DUHi",15.5,355,"DV",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","Y",331,"355DV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","shh_15.0_13_196_DT","DUHi",15,196,"DT",0,1,0,1,0,1,"0_1_1_1","211_0_1_1_1","-",211,"196DT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","shh_14.5_01_178_C","FVB",14.5,178,"FC",0,1,0,1,0,1,"0_1_1_1","211_0_1_1_1","Y",211,"178FC",14.5,"4/23/2014","FVB",178,"FC",4,TRUE,14.5,5.18178355029209,"FC",-0.5,5.21660752850993,14.2363928588409,14.1610781744722,5.19675786092576,14.1934634887507,14.1796824409913,13.766077388625,14.5721945872329,"001",14.1571450475751,14.2327700389615,138
"121","shh_15.5_03_442_N","DUHi",15.5,442,"DN",0,2,0,2,2,1,"0_2_2_1","331_0_2_2_1","y",331,"442DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","shh_14.5_18_340_FW","FVB",14.5,340,"FW",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"340FW",14.5,"5/12/2015","FVB",340,"FW",3,TRUE,14.5,5.82894561761021,"FW",-0.5,5.3924065948668,14.6165978748257,15.5607116836171,5.64123383783054,15.1547427458368,15.3723629820861,14.9773870713766,15.8051388373923,"001",15.5068227885036,14.7365605278768,204
"123","shh_16.0_01_455_O","DUHi",16,455,"DO",0,2,0,2,2,1,"0_2_2_1","331_0_2_2_1","-",331,"455DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","shh_14.5_13_211-216_H","DUHi",14.5,213.5,"DH",1,1,0,1,0,1,"1_1_1_1","216_1_1_1_1","-",216,"213.5DH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","shh_16.0_01_356_E","FVB",16,356,"FE",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"356FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","shh_14.5_16_310_FW","FVB",14.5,310,"FW",0,2,0,2,0,1,"0_2_2_1","331_0_2_2_1","-",331,"310FW",14.5,"5/12/2015","FVB",310,"FW",3,TRUE,14.5,5.73657229747919,"FW",-0.5,5.30003327473579,14.4168197964502,15.3609336052416,5.54886051769953,14.9549646674613,15.1729295169137,14.7771752491215,15.5975387879994,"001",15.3071180241766,14.5373752688276,198
"127","shh_15.0_11_262_DK","DUHi",15,262,"DK",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"262DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","shh_13.5_01_124_A","FVB",13.5,124,"FA",2,0,0,0,0,0,"2_0_0_0","120_2_0_0_0","y",120,"124FA",13.5,"7/17/2014","FVB",124,"FA",5,TRUE,13.5,4.82028156560504,"FA",-1.5,4.81557628760185,13.3690726135197,13.3792488353592,4.81825829606367,13.3748730599682,13.3810164184477,12.9434439592902,13.78178425299,"001",13.372721196118,13.3739557371256,11
"129","shh_15.5_11_340_DV","DUHi",15.5,340,"DV",0,2,0,2,1,1,"0_2_2_1","331_0_2_2_1","-",331,"340DV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","shh_13.5_08_111_DC","DUHi",13.5,111,"DC",0,0,0,0,0,0,"0_0_0_0","097_0_0_0_0","-",97,"111DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
